molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL328088,CN(CC(CCN1CCC(c2ccccc2)CC1)C1CCCCC1)S(=O)(=O)c1ccccc1,active,1000.0
CHEMBL92094,Cc1ccc(C(CCN2CCC(c3ccccc3)CC2)CN(C)S(=O)(=O)c2ccccc2)cc1,active,200.0
CHEMBL104628,O=S(=O)(c1cccs1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,25.0
CHEMBL91387,CN(C[C@@H](CCN1CCC(c2ccccc2)CC1)c1ccc(F)cc1)S(=O)(=O)c1ccccc1,active,1000.0
CHEMBL420057,CN(C[C@@H](CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,active,1000.0
CHEMBL90141,CCc1cccc(C(CCN2CCC(c3ccccc3)CC2)CN(C)S(=O)(=O)c2ccccc2)c1,active,110.0
CHEMBL88927,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(F)cc1)S(=O)(=O)c1ccccc1,active,570.0
CHEMBL91892,Cc1cc(C)cc(C(CCN2CCC(c3ccccc3)CC2)CN(C)S(=O)(=O)c2ccccc2)c1,active,160.0
CHEMBL89490,CN(CC(CCN1CCC(c2ccccc2)CC1)c1cccc(-c2ccccc2)c1)S(=O)(=O)c1ccccc1,inactive,10000.0
CHEMBL435886,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(C(F)(F)F)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.82
CHEMBL371177,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4c(Cl)cc(Cl)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.5
CHEMBL194497,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(F)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.3
CHEMBL250689,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,active,1000.0
CHEMBL178189,CN(C[C@](C)(CCN1CCC2C(CCN2C(=O)OCc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,3.6
CHEMBL426048,CN(C[C@@](C)(CCN1CCC2C(CCN2C(=O)Cc2ccccc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,6.4
CHEMBL179141,CN(CC(C)(CCN1CCC2C(CCN2C(=O)OC(C)(C)C)C1)c1ccccc1)S(=O)(=O)c1ccccc1,intermediate,2000.0
CHEMBL179141,CN(CC(C)(CCN1CCC2C(CCN2C(=O)OC(C)(C)C)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,2.0
CHEMBL179209,CN(CC(C)(CCN1CCC2C(CCN2C(=O)OCc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,21.0
CHEMBL179209,CN(CC(C)(CCN1CCC2C(CCN2C(=O)OCc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,2.0
CHEMBL182188,CN1C(=O)CCC2CN(CC[C@](C)(CN(C)S(=O)(=O)c3ccccc3)c3ccccc3)CCC21,active,28.0
CHEMBL361585,CN(C[C@@](C)(CCN1CCC2C(CCC(=O)N2Cc2ccccc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,10.0
CHEMBL180274,CN(C[C@@](C)(CCN1CCC2C(CCC(=O)N2Cc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,5.3
CHEMBL85086,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.0
CHEMBL93139,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@](C)(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,1.0
CHEMBL359752,CN(C[C@@H](CCN1CCC(N2C[C@@H](c3ccccc3)OC2=O)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,active,31.9
CHEMBL178319,CN(C[C@@H](CCN1CCC(N2C[C@H](c3ccccc3)OC2=O)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,active,100.0
CHEMBL178337,C[C@H]1[C@@H](c2ccccc2)OC(=O)N1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,36.7
CHEMBL359687,C[C@@H]1[C@@H](c2ccccc2)OC(=O)N1C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,350.0
CHEMBL360522,CN(C[C@@H](CCN1CCC2C(CCN2C(=O)OC(C)(C)C)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,16.0
CHEMBL360667,CN(C[C@@](C)(CCN1CCC2C(CCN2C(=O)OC(C)(C)C)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,11.0
CHEMBL362637,CN(C[C@@](C)(CCN1CCC2NCCC2C1)c1ccccc1)S(=O)(=O)c1ccccc1,intermediate,2000.0
CHEMBL180013,CN(C[C@@](C)(CCN1CCC2C(CCN2C(=O)OCc2ccccc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,9.0
CHEMBL182274,CN(C(=O)Cc1ccc(F)c(F)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,690.0
CHEMBL183769,COc1cccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c1,active,680.0
CHEMBL180498,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,580.0
CHEMBL182682,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,active,650.0
CHEMBL182010,COc1cc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc(OC)c1,intermediate,2700.0
CHEMBL427144,COc1cc(OC)c(OC)cc1CC(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,1100.0
CHEMBL180685,CN(C(=O)Cc1ccc(Br)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,580.0
CHEMBL183554,CN(C(=O)Cc1ccc(OCc2ccccc2)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,3500.0
CHEMBL179950,CN(C(=O)Cc1ccc(-c2ccccc2)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,2300.0
CHEMBL360524,CN(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,370.0
CHEMBL182684,CN(C(=O)Cc1ccc(OC(F)(F)F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,290.0
CHEMBL182878,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,680.0
CHEMBL180656,CN(C(=O)Cc1ccc(C#N)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,60.0
CHEMBL181913,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,91.0
CHEMBL179858,CN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,46.0
CHEMBL183409,CSc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,560.0
CHEMBL182731,COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,630.0
CHEMBL183709,CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,470.0
CHEMBL360044,CN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,150.0
CHEMBL182817,CCN(C(=O)Cc1ccc(OC(F)(F)F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,310.0
CHEMBL182279,CCN(C(=O)Cc1ccc(C#N)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,66.0
CHEMBL179877,CCN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,38.0
CHEMBL179993,CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,10.0
CHEMBL369311,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,76.0
CHEMBL360106,CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,110.0
CHEMBL369352,NS(=O)(=O)c1ccc(CC(=O)N(C2CC2)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,33.0
CHEMBL182074,CS(=O)(=O)c1ccc(CC(=O)N(C2CC2)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,51.0
CHEMBL182929,O=C(Cc1ccc([N+](=O)[O-])cc1)N(C1CC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,310.0
CHEMBL182083,C=CCN(C(=O)Cc1ccc(OC(F)(F)F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,350.0
CHEMBL180155,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,37.0
CHEMBL426960,C=CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,180.0
CHEMBL361444,CN(C(=O)NC1CCCCC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,1800.0
CHEMBL425168,CN(C(=O)Nc1cccc(C#N)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,4900.0
CHEMBL183710,Cc1cccc(NC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)c1,intermediate,5900.0
CHEMBL183492,C=CCN(C(=O)Nc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,2100.0
CHEMBL181967,CN(C(=O)Nc1ccc(Cl)c(Cl)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,370.0
CHEMBL178477,CN(C(=O)Nc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,190.0
CHEMBL426250,CCN(C(=O)Nc1ccc(C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,320.0
CHEMBL183406,CN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,100.0
CHEMBL180184,CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,62.0
CHEMBL183746,CCN(C(=O)NC(C)c1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,5400.0
CHEMBL183261,C=CCN(C(=O)NCc1cccc(C)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,240.0
CHEMBL183885,CN(C(=O)N1Cc2ccccc2C1=O)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,4100.0
CHEMBL181858,C=CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,110.0
CHEMBL182940,CCN(C(=O)NCc1cccc(C)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,35.0
CHEMBL182780,CCN(C(=O)NCc1ccc(OC)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,42.0
CHEMBL182380,CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,49.0
CHEMBL182266,CN(C(=O)c1ccncc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,6100.0
CHEMBL183907,CN(C(=O)c1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,7200.0
CHEMBL361414,CN(C(=O)c1cccc([N+](=O)[O-])c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,5100.0
CHEMBL181260,CN(C(=O)c1cccs1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,8700.0
CHEMBL362388,CN(C(=O)c1ccco1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,7900.0
CHEMBL181502,CN(C(=O)C1CCC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,7400.0
CHEMBL182234,CC(C)CC(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,3400.0
CHEMBL427137,CN(C(=O)CC(C)(C)C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,5500.0
CHEMBL367586,CN(C(=O)Cc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,810.0
CHEMBL367586,CN(C(=O)Cc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,770.0
CHEMBL182403,CN(C(=O)C(=O)c1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,5900.0
CHEMBL362168,CC(C(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,intermediate,6800.0
CHEMBL183553,CN(C(=O)Cc1ccccc1Cl)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,3600.0
CHEMBL180095,CN(C(=O)Cc1cccc(Cl)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,2200.0
CHEMBL183293,CN(C(=O)Cc1ccc(Cl)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,800.0
CHEMBL360120,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,780.0
CHEMBL183875,CN(C(=O)Cc1ccc(Cl)cc1Cl)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,2600.0
CHEMBL182557,CN(C(=O)Cc1ccccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,1900.0
CHEMBL183514,CN(C(=O)Cc1cccc(F)c1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,intermediate,1400.0
CHEMBL180334,CN(C(=O)Cc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,660.0
CHEMBL359986,COc1ccc(/C=C/C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,inactive,10000.0
CHEMBL359986,COc1ccc(/C=C/C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,intermediate,5500.0
CHEMBL359986,COc1ccc(/C=C/C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,intermediate,8700.0
CHEMBL366260,COc1ccc(/C=C\C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,intermediate,8800.0
CHEMBL366260,COc1ccc(/C=C\C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,intermediate,6000.0
CHEMBL366260,COc1ccc(/C=C\C(=O)OC(C)C(=O)[C@H]2C[C@@H]2[C@H](O)[C@H]2CC=CC(=O)O2)cc1,inactive,10000.0
CHEMBL363999,CC(OC(=O)/C=C/c1ccc(O)cc1)C(=O)[C@H]1C[C@@H]1[C@H](O)[C@H]1CC=CC(=O)O1,inactive,10000.0
CHEMBL363999,CC(OC(=O)/C=C/c1ccc(O)cc1)C(=O)[C@H]1C[C@@H]1[C@H](O)[C@H]1CC=CC(=O)O1,intermediate,7200.0
CHEMBL363999,CC(OC(=O)/C=C/c1ccc(O)cc1)C(=O)[C@H]1C[C@@H]1[C@H](O)[C@H]1CC=CC(=O)O1,inactive,10000.0
CHEMBL193988,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(Cl)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.89
CHEMBL364070,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,2.5
CHEMBL191139,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(Cn3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,6.3
CHEMBL193972,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCn3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,2.6
CHEMBL193440,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCn3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,0.84
CHEMBL195199,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,63.0
CHEMBL436290,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc4cccnc43)CC2)[C@@H](c2ccccc2)C1,active,2.8
CHEMBL445925,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3c[nH]c4ccccc34)CC2)[C@@H](c2ccccc2)C1,active,10.0
CHEMBL196087,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3nnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,8.2
CHEMBL194078,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc4ccccc4c3=O)CC2)[C@@H](c2ccccc2)C1,active,12.0
CHEMBL192456,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc(=O)c4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,100.0
CHEMBL470512,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3ncc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,active,13.0
CHEMBL2113086,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.42
CHEMBL191803,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3nnc4ccccn34)CC2)[C@@H](c2ccccc2)C1,active,12.0
CHEMBL2113088,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4cnccn34)CC2)[C@@H](c2cccc(F)c2)C1,active,1.0
CHEMBL472798,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ncccn34)CC2)[C@@H](c2cccc(F)c2)C1,active,3.5
CHEMBL475606,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4cccnn34)CC2)[C@@H](c2cccc(F)c2)C1,active,3.0
CHEMBL2113084,Cc1cc(C)n2ncc(C3CCN(C[C@H]4CN([C@H](CC5CCC5)C(=O)O)C[C@@H]4c4cccc(F)c4)CC3)c2n1,active,7.0
CHEMBL475777,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cn4ccccc4n3)CC2)[C@@H](c2cccc(F)c2)C1,active,65.0
CHEMBL472799,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cn4ccncc4n3)CC2)[C@@H](c2cccc(F)c2)C1,active,29.0
CHEMBL363564,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cn4cccnc4n3)CC2)[C@@H](c2ccccc2)C1,active,200.0
CHEMBL193822,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(-c5ccccc5)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.8
CHEMBL193984,CCc1ccn2c(C3CCN(C[C@H]4CN([C@H](CC5CCC5)C(=O)O)C[C@@H]4c4cccc(F)c4)CC3)cnc2c1,active,0.35
CHEMBL363840,Cn1nnnc1-c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,active,1000.0
CHEMBL195753,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc([N+](=O)[O-])cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,0.6
CHEMBL195930,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(n3cnc4ncccc43)CC2)[C@@H](c2ccccc2)C1,active,23.0
CHEMBL20896,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,0.1
CHEMBL195433,CC(=O)c1sc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,active,1000.0
CHEMBL180155,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,13.0
CHEMBL182074,CS(=O)(=O)c1ccc(CC(=O)N(C2CC2)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,active,32.0
CHEMBL369311,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,active,18.0
CHEMBL199147,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,active,780.0
CHEMBL199258,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(F)cc2)CC1,active,310.0
CHEMBL198277,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(Cl)cc2)CC1,active,8.5
CHEMBL372852,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,active,760.0
CHEMBL197907,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2cccc(Cl)c2)CC1,active,58.0
CHEMBL371865,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,active,78.0
CHEMBL197714,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,active,28.0
CHEMBL197641,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,active,2.3
CHEMBL197680,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(=O)OC)cc2)CC1,active,7.1
CHEMBL198777,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C(N)=O)cc2)CC1,active,260.0
CHEMBL198758,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,active,1.0
CHEMBL371691,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(OC)cc2)CC1,active,6.3
CHEMBL372297,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(-c3ccccc3)cc2)CC1,active,85.0
CHEMBL372134,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(SC)cc2)CC1,active,12.0
CHEMBL198150,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,active,1.7
CHEMBL382079,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NOC(C)(C)C)cc2)CC1,active,200.0
CHEMBL369947,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(N)cc2)CC1,active,200.0
CHEMBL198497,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,active,26.0
CHEMBL199118,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,active,5.9
CHEMBL199119,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)c3ccccc3)cc2)CC1,active,130.0
CHEMBL370552,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,active,22.0
CHEMBL198114,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,active,18.0
CHEMBL198114,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,active,24.0
CHEMBL372733,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)CC1,active,11.0
CHEMBL198884,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(=O)(=O)c3ccccc3)cc2)CC1,active,740.0
CHEMBL370998,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(Cl)cc2)c2cccc(F)c2)CC1,active,19.0
CHEMBL2113131,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(=O)OC(C)(C)C)cc2)c2cccc(F)c2)CC1,active,89.0
CHEMBL372640,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(N)cc2)c2cccc(F)c2)CC1,active,105.0
CHEMBL370826,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,active,7.9
CHEMBL373214,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NS(C)(=O)=O)cc2)c2cccc(F)c2)CC1,active,9.1
CHEMBL3085307,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CCC)cc1,active,1.7
CHEMBL3085307,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CCC)cc1,active,0.24
CHEMBL204821,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc([S+]([O-])Cc4cncn4CCC)cc2)CCN3CC(C)C)cc1,active,1.9
